Season,Week,TRUFFLE,Player,Pos,NFL,Pct,20+,40+,Avg,20+,Tar,TarPct,Avg,20+,40+,1Std Pct,Total,Avg,Total
2022,1,W (9/29),Noah Gray,TE,KC,0,0,0,0,0,2,5.1,10,0,0,100,10,2,2
2022,1,CRB,DeVante Parker,WR,NE,0,0,0,0,0,2,6.7,9,0,0,100,9,1.9,1.9
2022,1,NN,Josh Palmer,WR,LAC,0,0,0,4,0,4,11.8,1.7,0,0,0,9,1.9,1.9
2022,1,CC,Nelson Agholor,WR,NE,0,0,0,0,0,5,16.7,9.3,0,0,33.3,28,1.8,1.8
2022,1,W (9/29),Zach Pascal,WR,PHI,0,0,0,0,0,1,3.1,7,0,0,100,7,1.7,1.7
2022,1,W (9/29),Cameron Brate,TE,TB,0,0,0,0,0,3,11.1,7,0,0,100,7,1.7,1.7
2022,1,NN,Amari Cooper,WR,CLE,0,0,0,0,0,6,17.6,5.7,0,0,0,17,1.7,1.7
2022,1,W (9/29),CJ Ham,RB,MIN,0,0,0,0,0,1,3.1,6,0,0,100,6,1.6,1.6
2022,1,W (9/29),Dennis Houston,WR,DAL,0,0,0,0,0,5,11.9,8,0,0,0,16,1.6,1.6
2022,1,W (9/29),Brevin Jordan,TE,HOU,0,0,0,0,0,2,5.4,5,0,0,100,5,1.5,1.5
2022,1,GF,Wan'Dale Robinson,WR,NYG,0,0,0,0,0,1,4.8,5,0,0,100,5,1.5,1.5
2022,1,W (9/29),Avery Williams,RB,ATL,0,0,0,3.5,0,1,3,8,0,0,0,15,1.5,1.5
2022,1,W (9/29),Parker Hesse,TE,ATL,0,0,0,0,0,2,6.1,5,0,0,100,5,1.5,1.5
2022,1,W (9/29),Jeff Driskel,QB,HOU,0,0,0,5,0,0,0,0,0,0,0,5,1.5,1.5
2022,1,W (9/29),KJ Osborn,WR,MIN,0,0,0,0,0,4,12.5,4.7,0,0,0,14,1.4,1.4
2022,1,CRB,Russell Gage,WR,TB,0,0,0,0,0,2,7.4,6.5,0,0,0,13,1.3,1.3
2022,1,CC,Allen Robinson,WR,LAR,0,0,0,0,0,2,4.9,12,0,0,0,12,1.2,1.2
2022,1,W (9/29),Simi Fehoko,WR,DAL,0,0,0,0,0,3,7.1,6,0,0,0,12,1.2,1.2
2022,1,W (9/29),Justice Hill,RB,BAL,0,0,0,2,0,2,6.7,3.5,0,0,0,11,1.1,1.1
2022,1,MCM,Mike Williams,WR,LAC,0,0,0,0,0,4,11.8,5,0,0,0,10,1,1
2022,1,W (9/29),Tyler Kroft,TE,SF,0,0,0,0,0,2,7.1,9,0,0,0,9,0.9,0.9
2022,1,W (9/29),Trent Sherfield,WR,MIA,0,0,0,0,0,2,6.1,8,0,0,0,8,0.8,0.8
2022,1,VD,Darnell Mooney,WR,CHI,0,0,0,0,0,3,17.6,8,0,0,0,8,0.8,0.8
2022,1,W (9/29),Patrick Ricard,RB,BAL,0,0,0,0,0,1,3.3,7,0,0,0,7,0.7,0.7
2022,1,WLW,David Njoku,TE,CLE,0,0,0,0,0,1,2.9,7,0,0,0,7,0.7,0.7
2022,1,W (9/29),Jaylen Warren,RB,PIT,0,0,0,2.3,0,1,2.6,0,0,0,0,7,0.7,0.7
2022,1,W (9/29),Anthony Firkser,TE,ATL,0,0,0,0,0,2,6.1,6,0,0,0,6,0.6,0.6
2022,1,W (9/29),Austin Hooper,TE,TEN,0,0,0,0,0,2,6.1,6,0,0,0,6,0.6,0.6
2022,1,MWM,Dawson Knox,TE,BUF,0,0,0,0,0,2,6.5,5,0,0,0,5,0.5,0.5
2022,1,VD,D'Onta Foreman,RB,CAR,0,0,0,2.5,0,0,0,0,0,0,0,5,0.5,0.5
2022,1,W (9/29),Deonte Harty,WR,NO,0,0,0,0,0,1,2.9,4,0,0,0,4,0.4,0.4
2022,1,W (9/29),Tyler Davis,TE,GB,0,0,0,0,0,1,2.6,3,0,0,0,3,0.3,0.3
2022,1,MAM,Chuba Hubbard,RB,CAR,0,0,0,3,0,0,0,0,0,0,0,3,0.3,0.3
2022,1,CC,George Pickens,WR,PIT,0,0,0,0,0,3,7.9,3,0,0,0,3,0.3,0.3
2022,1,W (9/29),Ben Ellefson,TE,MIN,0,0,0,0,0,1,3.1,2,0,0,0,2,0.2,0.2
2022,1,W (9/29),Mike Boone,RB,DEN,0,0,0,0,0,1,2.4,2,0,0,0,2,0.2,0.2
2022,1,W (9/29),Drew Sample,TE,CIN,0,0,0,0,0,1,1.9,2,0,0,0,2,0.2,0.2
2022,1,W (9/29),Jaelon Darden,WR,TB,0,0,0,2,0,0,0,0,0,0,0,2,0.2,0.2
2022,1,W (9/29),Damien Williams,RB,ATL,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.2
2022,1,W (9/29),Travis Homer,RB,SEA,0,0,0,2,0,0,0,0,0,0,0,2,0.2,0.2
2022,1,W (9/29),Tommy Tremble,TE,CAR,0,0,0,0,0,1,3.7,1,0,0,0,1,0.1,0.1
2022,1,W (9/29),Jakob Johnson,RB,LV,0,0,0,0,0,1,2.7,1,0,0,0,1,0.1,0.1
2022,1,CC,Mike Gesicki,TE,MIA,0,0,0,0,0,1,3,1,0,0,0,1,0.1,0.1
2022,1,W (9/29),Cole Fotheringham,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kahale Warring,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jimmy Graham,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Austin Ramesh,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Alex McGough,QB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyshaun James,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mekhi Sargent,RB,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Easop Winston,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Willie Snead,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,VD,Allen Lazard,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Adam Prentice,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Keelan Doss,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jeff Cotton,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tavon Austin,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),LaQuvionte Gonzalez,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tony Brooks-James,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Sean McKeon,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nick Guggemos,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Josh Imatorbhebhe,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jalen McCleskey,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ralph Webb,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ryan Becker,TE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Cade Brewer,TE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jared Pinkney,TE,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kyren Williams,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),JaVonta Payton,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Johnnie Dixon,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Le'Veon Bell,RB,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mike Weber,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Michael Jacobson,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dy'Shawn Mobley,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Javon Wims,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),CJ Saunders,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Luis Perez,QB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tanner Gentry,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ricky Person,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Cole Herdman,TE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Cody Core,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Chris Blair,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Khalil McClain,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Carlos Hyde,RB,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Alex Collins,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Khari Blasingame,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Karan Higdon,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Taimi Tutogi,RB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Alexander Hollins,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),DeVontres Dukes,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Will Grier,QB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),D'vonte Price,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mason Schreck,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MAM,Trey McBride,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Justin Watson,WR,KC,0,0,0,0,0,1,2.6,0,0,0,0,0,0,0
2022,1,NN,Kyle Trask,QB,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,NN,Deshaun Watson,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyler Bray,QB,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Josh Doctson,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Henry Litwin,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Luke Farrell,TE,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Terrance Cobb,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Christian Scotland-Williamson,TE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kirk Merritt,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Deon Cain,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Austin Fort,TE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Trevon Wesco,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Temarrick Hemingway,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Maurice Ffrench,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Cody White,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Godwin Igwebuike,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devine Ozigbo,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MCM,Chase Daniel,QB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Cullen Gillaspia,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Emmanuel Butler,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jacob Breeland,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Alex Wesley,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devontae Booker,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Andrew Ogletree,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Rakeem Boyd,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Slade Bolden,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jordan Franks,TE,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Charles Holland,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Michael Walker,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mohamed Sanu,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Clayton Thorson,QB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tre Walker,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Farrod Green,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nate Sudfeld,QB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),EJ Perry,QB,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Derrick Dillon,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Elijhaa Penny,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),KJ Hamler,WR,DEN,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,1,W (9/29),Nick Bawden,RB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Malik Turner,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Landen Akers,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Case Keenum,QB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kendall Blanton,TE,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Valentine Holmes,RB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Hunter Thedford,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Christian Blake,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Riley Lees,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ihmir Smith-Marsette,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),TJ Vasher,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Austin Walter,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Golden Tate,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Peyton Hendershot,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Grant Calcaterra,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),CJ Board,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Justin Jackson,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Quartney Davis,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jake Tonges,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Jerrion Ealy,RB,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Steven Montez,QB,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),DeeJay Dallas,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),DeShon Williams,TE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),DeAndre Torrey,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Siaosi Mariner,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Damarea Crockett,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Gerrid Doaks,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Sammis Reyes,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Derek Wright,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Corey Sutton,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kenzel Doe,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devon Allen,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Darrell Daniels,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jamal Pettigrew,TE,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devon Williams,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Sam Ehlinger,QB,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Preston Williams,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jeremy McNichols,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Gardner Minshew,QB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Emanuel Hall,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nate McCrary,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Velus Jones,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),KJ Costello,QB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nate Becker,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kevin Hogan,QB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),John Wolford,QB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Raymond Calais,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),JT Barrett,QB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Eric Dungey,QB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dare Ogunbowale,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Duke Johnson,RB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),JJ Arcega-Whiteside,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kerryon Johnson,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nick Bowers,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jeremy Gallon,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tory Carter,RB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Josh Perkins,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ricky Seals-Jones,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tajae Sharpe,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Thomas Hennigan,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Marken Michel,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Chris Conley,WR,HOU,0,0,0,0,0,2,5.4,0,0,0,0,0,0,0
2022,1,W (9/29),Jerome Ford,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Joe Reed,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Damon Hazelton,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),David Moore,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Alex Erickson,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),John Kelly,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),KaVontae Turpin,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Darion Clark,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,NN,Cam Akers,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Jesse James,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Jaret Patterson,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Derrick Deese,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devante Davis,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jake Fromm,QB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Rashid Shaheed,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jake Hausmann,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Moritz Boehringer,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ito Smith,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),LaVance Taylor,RB,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jalen Virgil,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Lance McCutcheon,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),River Cracraft,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Jason Huntley,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Josh Rosen,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jibri Blount,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brock Purdy,QB,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dillon Mitchell,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Aaron Parker,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tay Martin,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jequez Ezzard,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Malik Taylor,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Miller Forristall,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Sage Surratt,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tommy Sweeney,TE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Cole Kelley,QB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ryan Nall,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Connor Davis,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jalen Reagor,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Bernhard Seikovits,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Charleston Rambo,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Phillip Dorsett,WR,HOU,0,0,0,0,0,1,2.7,0,0,0,0,0,0,0
2022,1,W (9/29),Nick Mullens,QB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Eric Ebron,TE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Marcus Simms,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brett Rypien,QB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,FRR,Alec Pierce,WR,IND,0,0,0,0,0,2,4,0,0,0,0,0,0,0
2022,1,W (9/29),Billy Brown,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ty Fryfogle,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),John Raine,TE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kylin Hill,RB,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),John Ursua,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Eli Stove,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Qadree Ollison,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
