SznWkPlPos,SznPlPos,PlPos,Season,Week,sunDate,Player,Pos,NFL,Opp,OpRk,PaCmp,PaAtt,PaYd,PaTD,PaInt,RuAtt,RuYd,RuTD,RuFD,Tar,Rec,ReYd,ReTD,ReFD,FL,FPts,PosRk,PPFD,PPR,hPPR,STD,Pa20,Pa40,Ru20,Re20,Re40,TmTar,TotYd,ScrimYd,PaRuYd
2026_1_MasonTipton_WR,2026_MasonTipton_WR,MasonTipton_WR,2026,1,2026-09-13,Mason Tipton,WR,NO,@DET,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JadenBradley_WR,2026_JadenBradley_WR,JadenBradley_WR,2026,1,2026-09-13,Jaden Bradley,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MichaelWoods_WR,2026_MichaelWoods_WR,MichaelWoods_WR,2026,1,2026-09-13,Michael Woods,WR,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_Ja'CoreyBrooks_WR,2026_Ja'CoreyBrooks_WR,Ja'CoreyBrooks_WR,2026,1,2026-09-13,Ja'Corey Brooks,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChaseBrown_RB,2026_ChaseBrown_RB,ChaseBrown_RB,2026,1,2026-09-13,Chase Brown,RB,CIN,TB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BernhardSeikovits_TE,2026_BernhardSeikovits_TE,BernhardSeikovits_TE,2026,1,2026-09-13,Bernhard Seikovits,TE,ARI,@LAC,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RomanWilson_WR,2026_RomanWilson_WR,RomanWilson_WR,2026,1,2026-09-13,Roman Wilson,WR,PIT,ATL,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DannyGray_WR,2026_DannyGray_WR,DannyGray_WR,2026,1,2026-09-13,Danny Gray,WR,PHI,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ScooterHarrington_TE,2026_ScooterHarrington_TE,ScooterHarrington_TE,2026,1,2026-09-13,Scooter Harrington,TE,CHI,@CAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AlecHoller_TE,2026_AlecHoller_TE,AlecHoller_TE,2026,1,2026-09-13,Alec Holler,TE,DAL,@NYG,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrandonPowell_WR,2026_BrandonPowell_WR,BrandonPowell_WR,2026,1,2026-09-13,Brandon Powell,WR,MIN,GB,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoeMilton_QB,2026_JoeMilton_QB,JoeMilton_QB,2026,1,2026-09-13,Joe Milton,QB,DAL,@NYG,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoshuaKelley_RB,2026_JoshuaKelley_RB,JoshuaKelley_RB,2026,1,2026-09-13,Joshua Kelley,RB,TEN,NYJ,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CarterRunyon_TE,2026_CarterRunyon_TE,CarterRunyon_TE,2026,1,2026-09-13,Carter Runyon,TE,LV,MIA,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JustinHall_WR,2026_JustinHall_WR,JustinHall_WR,2026,1,2026-09-13,Justin Hall,WR,MIN,GB,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AdamTrautman_TE,2026_AdamTrautman_TE,AdamTrautman_TE,2026,1,2026-09-13,Adam Trautman,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_StephenCarlson_TE,2026_StephenCarlson_TE,StephenCarlson_TE,2026,1,2026-09-13,Stephen Carlson,TE,CHI,@CAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_PraiseOlatoke_WR,2026_PraiseOlatoke_WR,PraiseOlatoke_WR,2026,1,2026-09-13,Praise Olatoke,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BlakeCorum_RB,2026_BlakeCorum_RB,BlakeCorum_RB,2026,1,2026-09-13,Blake Corum,RB,LAR,SF,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CurtisSamuel_WR,2026_CurtisSamuel_WR,CurtisSamuel_WR,2026,1,2026-09-13,Curtis Samuel,WR,BUF,@HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RomelloBrinson_WR,2026_RomelloBrinson_WR,RomelloBrinson_WR,2026,1,2026-09-13,Romello Brinson,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KalifRaymond_WR,2026_KalifRaymond_WR,KalifRaymond_WR,2026,1,2026-09-13,Kalif Raymond,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ElijahTau-Tolliver_RB,2026_ElijahTau-Tolliver_RB,ElijahTau-Tolliver_RB,2026,1,2026-09-13,Elijah Tau-Tolliver,RB,BAL,@IND,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JadenNixon_RB,2026_JadenNixon_RB,JadenNixon_RB,2026,1,2026-09-13,Jaden Nixon,RB,GB,@MIN,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DarrenWaller_TE,2026_DarrenWaller_TE,DarrenWaller_TE,2026,1,2026-09-13,Darren Waller,TE,CAR,CHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_VinnyAnthony_WR,2026_VinnyAnthony_WR,VinnyAnthony_WR,2026,1,2026-09-13,Vinny Anthony,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NateAdkins_TE,2026_NateAdkins_TE,NateAdkins_TE,2026,1,2026-09-13,Nate Adkins,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChristianWatson_WR,2026_ChristianWatson_WR,ChristianWatson_WR,2026,1,2026-09-13,Christian Watson,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TJLuther_WR,2026_TJLuther_WR,TJLuther_WR,2026,1,2026-09-13,TJ Luther,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JaydonBlue_RB,2026_JaydonBlue_RB,JaydonBlue_RB,2026,1,2026-09-13,Jaydon Blue,RB,DAL,@NYG,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MilesSanders_RB,2026_MilesSanders_RB,MilesSanders_RB,2026,1,2026-09-13,Miles Sanders,RB,DAL,@NYG,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RoydellWilliams_RB,2026_RoydellWilliams_RB,RoydellWilliams_RB,2026,1,2026-09-13,Roydell Williams,RB,IND,BAL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrianCobbs_WR,2026_BrianCobbs_WR,BrianCobbs_WR,2026,1,2026-09-13,Brian Cobbs,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NazBohannon_TE,2026_NazBohannon_TE,NazBohannon_TE,2026,1,2026-09-13,Naz Bohannon,TE,JAC,CLE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AlvinKamara_RB,2026_AlvinKamara_RB,AlvinKamara_RB,2026,1,2026-09-13,Alvin Kamara,RB,NO,@DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KazmeirAllen_WR,2026_KazmeirAllen_WR,KazmeirAllen_WR,2026,1,2026-09-13,Kazmeir Allen,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DylanSoehner_TE,2026_DylanSoehner_TE,DylanSoehner_TE,2026,1,2026-09-13,Dylan Soehner,TE,NO,@DET,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JaxonJanke_WR,2026_JaxonJanke_WR,JaxonJanke_WR,2026,1,2026-09-13,Jaxon Janke,WR,HOU,BUF,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MattSeybert_TE,2026_MattSeybert_TE,MattSeybert_TE,2026,1,2026-09-13,Matt Seybert,TE,LAC,ARI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JabariSmall_RB,2026_JabariSmall_RB,JabariSmall_RB,2026,1,2026-09-13,Jabari Small,RB,DET,NO,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TerrellJennings_RB,2026_TerrellJennings_RB,TerrellJennings_RB,2026,1,2026-09-13,Terrell Jennings,RB,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BryantKoback_RB,2026_BryantKoback_RB,BryantKoback_RB,2026,1,2026-09-13,Bryant Koback,RB,SEA,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BryceLove_RB,2026_BryceLove_RB,BryceLove_RB,2026,1,2026-09-13,Bryce Love,RB,WAS,@PHI,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DanielArias_WR,2026_DanielArias_WR,DanielArias_WR,2026,1,2026-09-13,Daniel Arias,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JamaalPritchett_WR,2026_JamaalPritchett_WR,JamaalPritchett_WR,2026,1,2026-09-13,Jamaal Pritchett,WR,NYJ,@TEN,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GregDulcich_TE,2026_GregDulcich_TE,GregDulcich_TE,2026,1,2026-09-13,Greg Dulcich,TE,MIA,@LV,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NelsonAgholor_WR,2026_NelsonAgholor_WR,NelsonAgholor_WR,2026,1,2026-09-13,Nelson Agholor,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JordanLove_QB,2026_JordanLove_QB,JordanLove_QB,2026,1,2026-09-13,Jordan Love,QB,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JakeFerguson_TE,2026_JakeFerguson_TE,JakeFerguson_TE,2026,1,2026-09-13,Jake Ferguson,TE,DAL,@NYG,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LanLarison_RB,2026_LanLarison_RB,LanLarison_RB,2026,1,2026-09-13,Lan Larison,RB,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_XavierLegette_WR,2026_XavierLegette_WR,XavierLegette_WR,2026,1,2026-09-13,Xavier Legette,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MalikWilliams_WR,2026_MalikWilliams_WR,MalikWilliams_WR,2026,1,2026-09-13,Malik Williams,WR,BUF,@HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_OdieuHiliare_WR,2026_OdieuHiliare_WR,OdieuHiliare_WR,2026,1,2026-09-13,Odieu Hiliare,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MikeStrachan_WR,2026_MikeStrachan_WR,MikeStrachan_WR,2026,1,2026-09-13,Mike Strachan,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SamLaPorta_TE,2026_SamLaPorta_TE,SamLaPorta_TE,2026,1,2026-09-13,Sam LaPorta,TE,DET,NO,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_XavierJohnson_WR,2026_XavierJohnson_WR,XavierJohnson_WR,2026,1,2026-09-13,Xavier Johnson,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HarrisonBryant_TE,2026_HarrisonBryant_TE,HarrisonBryant_TE,2026,1,2026-09-13,Harrison Bryant,TE,SEA,NE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ThomasYassmin_TE,2026_ThomasYassmin_TE,ThomasYassmin_TE,2026,1,2026-09-13,Thomas Yassmin,TE,GB,@MIN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DavidSills_WR,2026_DavidSills_WR,DavidSills_WR,2026,1,2026-09-13,David Sills,WR,TB,@CIN,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrevinEaston_WR,2026_BrevinEaston_WR,BrevinEaston_WR,2026,1,2026-09-13,Brevin Easton,WR,JAC,CLE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RasheenAli_RB,2026_RasheenAli_RB,RasheenAli_RB,2026,1,2026-09-13,Rasheen Ali,RB,BAL,@IND,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GregDortch_WR,2026_GregDortch_WR,GregDortch_WR,2026,1,2026-09-13,Greg Dortch,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CadeKlubnik_QB,2026_CadeKlubnik_QB,CadeKlubnik_QB,2026,1,2026-09-13,Cade Klubnik,QB,NYJ,@TEN,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_Kay'ronLynch-Adams_RB,2026_Kay'ronLynch-Adams_RB,Kay'ronLynch-Adams_RB,2026,1,2026-09-13,Kay'ron Lynch-Adams,RB,CAR,CHI,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JalenWayne_WR,2026_JalenWayne_WR,JalenWayne_WR,2026,1,2026-09-13,Jalen Wayne,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EricDungey_QB,2026_EricDungey_QB,EricDungey_QB,2026,1,2026-09-13,Eric Dungey,QB,CIN,TB,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LincolnSefcik_TE,2026_LincolnSefcik_TE,LincolnSefcik_TE,2026,1,2026-09-13,Lincoln Sefcik,TE,NYJ,@TEN,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EmanuelHall_WR,2026_EmanuelHall_WR,EmanuelHall_WR,2026,1,2026-09-13,Emanuel Hall,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TreTurner_WR,2026_TreTurner_WR,TreTurner_WR,2026,1,2026-09-13,Tre Turner,WR,LV,MIA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KeenenBrown_TE,2026_KeenenBrown_TE,KeenenBrown_TE,2026,1,2026-09-13,Keenen Brown,TE,HOU,BUF,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChangaHodge_WR,2026_ChangaHodge_WR,ChangaHodge_WR,2026,1,2026-09-13,Changa Hodge,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DavidMoore_WR,2026_DavidMoore_WR,DavidMoore_WR,2026,1,2026-09-13,David Moore,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrettRypien_QB,2026_BrettRypien_QB,BrettRypien_QB,2026,1,2026-09-13,Brett Rypien,QB,HOU,BUF,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
