Season,Week,TRUFFLE,Pos,Player,NFL,Opp,OVP,Comp,ATT,Yds,TD,Int,Att,Yds,TD,1stD,Tar,Rec,Yds,TD,1stD,Lost,Avg,Total
2022,1,W (5/10),WR,Jeremy Gallon,LV,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jeremy McNichols,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jeremy Ruckert,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jeremy Sprinkle,DAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jeret Smith,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jerick McKinnon,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jermar Jefferson,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jerome Ford,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jerome Washington,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jerrion Ealy,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,FRR,WR,Jerry Jeudy,DEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jesper Horsted,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jesse James,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jhamon Ausbon,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jibri Blount,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,AFL,QB,Jimmy Garoppolo,SF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jimmy Graham,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,JoJo Natson,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,JoJo Ward,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jody Fortson,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,AFL,QB,Joe Burrow,CIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Joe Flacco,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,AFL,RB,Joe Mixon,CIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Joe Reed,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,John Bates,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John Brown,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,John FitzPatrick,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John Hightower,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John Hurst,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,John Kelly,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,John Lovett,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John MetchieI,HOU,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John Mitchell,SEA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,John Raine,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John Ross,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,John Ursua,SEA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,John Wolford,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Johnathon Johnson,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Johnnie Dixon,DAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Johnny Mundt,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Johnny Stanton,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jon'Vea Johnson,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jonathan Adams,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jonathan Duhart,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CC,RB,Jonathan Taylor,IND,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jonathan Ward,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jonathan Williams,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jonathon Rumph,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jonnu Smith,NE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jordan Akins,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jordan Ellis,CIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jordan Franks,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Jordan Love,GB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jordan Matthews,SF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jordan Scarlett,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Jordan Ta'amu-Perifanos,CAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Jordan Thomas,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jordan Veasy,HOU,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Jordan Wilkins,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Jordan Williams-Lambert,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Josh Adams,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CC,QB,Josh Allen,BUF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Doctson,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Gordon,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Hammond,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Harper,LV,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Josh Hokit,SF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Imatorbhebhe,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Josh Jacobs,LV,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Jarboe,FA,BYE,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Josh Johnson,DEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Josh Johnson,SEA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Josh Love,CAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Malone,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Josh Oliver,BAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,FRR,WR,Josh Palmer,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Pearson,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Josh Pederson,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Josh Perkins,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Josh Reese,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MAM,WR,Josh Reynolds,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Josh Rosen,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Josh Woodrum,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Joshua Dobbs,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Joshua Kelley,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Josiah Deguara,GB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,FRR,WR,JuJu Smith-Schuster,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Julio Jones,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Justice Hill,BAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MAM,QB,Justin Fields,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MCM,QB,Justin Herbert,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,NN,RB,Justin Jackson,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,NN,WR,Justin Jefferson,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Justin Johnson,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Justin Tukes,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Justin Watson,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Justyn Ross,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Juwan Green,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Juwan Johnson,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Juwann Winfree,GB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,KJ Costello,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,KJ Hamler,DEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,KJ Hill,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CRB,WR,KJ Osborn,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,AFL,WR,Kadarius Toney,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kaden Smith,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kahale Warring,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kai Locksley,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kalen Ballage,PIT,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kalif Jackson,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kalif Raymond,DET,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kalija Lipscomb,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kamryn Pettway,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Karan Higdon,HOU,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kareem Hunt,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kawaan Baker,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Ke'Shawn Vaughn,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Keaontay Ingram,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,KeeSean Johnson,SF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Keelan Cole,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Keelan Doss,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,GF,WR,Keenan Allen,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Keenen Brown,HOU,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Keith Kirkwood,CAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Keith Smith,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Keith Towbridge,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Keke Coutee,IND,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kellen Mond,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kelly Bryant,FA,BYE,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kelvin Harmon,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kelvin McKnight,DEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kendall Blanton,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kendall Hinton,DEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,GF,WR,Kendrick Bourne,NE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kene Nwangwu,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kenji Bahar,BAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kenjon Barner,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kennedy Brooks,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CC,RB,Kenneth Gainwell,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kenneth Harper,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kenneth WalkerI,SEA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kenny Golladay,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kenny Pickett,PIT,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kenny Stills,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kenny Yeboah,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MAM,RB,Kenyan Drake,LV,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kenzel Doe,PIT,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kerrith Whyte,GB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kerryon Johnson,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Keshunn Abram,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kevin Harris,NE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kevin Hogan,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kevin Rader,PIT,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kevin Shaa,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kevin White,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Khadarel Hodge,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Khalfani Muhammad,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,VD,RB,Khalil Herbert,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Khalil McClain,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Khalil Shakir,BUF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Khalil Tate,PHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Khari Blasingame,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CC,QB,Kirk Cousins,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kirk Merritt,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Ko Kieft,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kristian Wilkerson,NE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kurt Benkert,GB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kyle Allen,HOU,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kyle Juszczyk,SF,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kyle Lauletta,CLE,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kyle Markway,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kyle Philips,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MCM,TE,Kyle Pitts,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kyle Rudolph,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kyle Shurmur,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Kyle Sloter,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,NN,QB,Kyle Trask,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Kylen Granson,IND,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,NN,QB,Kyler Murray,ARI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kylin Hill,GB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Kyren Williams,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Kyric McGowan,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,LaQuvionte Gonzalez,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,LaVance Taylor,KC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,WLW,QB,Lamar Jackson,BAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Lamar Miller,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Lamical Perine,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Lance McCutcheon,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Landen Akers,LAR,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Landon Lenoir,CHI,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MAM,WR,Laquon Treadwell,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Larry RountreeI,LAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Latavius Murray,BAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,VD,WR,Laviska Shenault,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Lawrence Cager,NYJ,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Le'Veon Bell,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,LeVante Bellamy,DEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Lee Smith,ATL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),RB,Leonard Fournette,TB,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Levi Lewis,SEA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Levine Toilolo,NYG,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Lil'Jordan Humphrey,NO,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,AFL,TE,Logan Thomas,WAS,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),QB,Logan Woodside,TEN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Lujuan Winningham,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Luke Farrell,JAC,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),TE,Luke Stocker,MIN,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Lynn Bowden,MIA,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Mack Hollins,LV,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (5/10),WR,Makai Polk,BAL,TBA,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
