playerID,Player,Pos,NFL,TRUFFLE
2132892,Diontae Spencer,WR,DEN,W (9/1)
1915,Dolphins,DST,MIA,AFL
2967157,Dom Wood-Anderson,TE,SEA,W (9/1)
3172375,Dominique Dafney,TE,GB,W (9/1)
2183713,Donald Parham,TE,LAC,W (9/1)
2819119,Donovan Peoples-Jones,WR,CLE,CC
3122376,Dontario Drummond,WR,DAL,W (9/1)
26664285,Donte Sylencieux,WR,BAL,W (9/1)
2925536,Dontrell Hilliard,RB,TEN,W (9/1)
3127902,Drake London,WR,ATL,FRR
3117010,Drew Anderson,QB,ARI,W (9/1)
3117011,Drew Belcher,TE,WAS,W (9/1)
2242283,Drew Estrada,WR,HOU,W (9/1)
2185479,Drew Lock,QB,SEA,W (9/1)
2252376,Drew Plitt,QB,CIN,W (9/1)
2139646,Drew Sample,TE,CIN,W (9/1)
1998316,Duke Johnson,RB,BUF,W (9/1)
2082845,Durham Smythe,TE,MIA,W (9/1)
2867334,Dustin Crum,QB,KC,W (9/1)
2260980,Dwayne Haskins,QB,PIT,W (9/1)
2061078,Dwayne Washington,RB,NO,W (9/1)
1995653,Dy'Shawn Mobley,RB,CIN,W (9/1)
2965973,Dyami Brown,WR,WAS,W (9/1)
2080023,Dylan Cantrell,WR,WAS,W (9/1)
2223195,Dylan Parham,TE,DEN,W (9/1)
2261259,Dylan Soehner,TE,NO,W (9/1)
2804090,EJ Perry,QB,JAC,W (9/1)
1921,Eagles,DST,PHI,W (9/1)
3159184,Easop Winston,WR,NO,W (9/1)
2137911,Easton Stick,QB,LAC,W (9/1)
2241806,Eli Stove,WR,LAC,W (9/1)
3161106,Eli Wolf,TE,GB,W (9/1)
2248620,Elijah Holyfield,RB,CIN,W (9/1)
2064670,Elijah McGuire,RB,KC,W (9/1)
2819876,Elijah Mitchell,RB,SF,W (9/1)
2963569,Elijah Moore,WR,NYJ,FRR
2237090,Elijhaa Penny,RB,NYG,W (9/1)
2185471,Emanuel Hall,WR,WAS,W (9/1)
2142440,Emmanuel Butler,WR,NO,W (9/1)
564943,Emmanuel Sanders,WR,BUF,W (9/1)
2760832,Eno Benjamin,RB,ARI,W (9/1)
2186674,Equanimeous St Brown,WR,CHI,W (9/1)
3116821,Eric Dungey,QB,CIN,W (9/1)
1865396,Eric Ebron,TE,PIT,W (9/1)
