playerID,Player,Pos,NFL,TRUFFLE
2252367,Damon Hazelton,WR,HOU,W (1/11)
2835170,Dan Arnold,TE,PHI,W (1/11)
3159144,Dan Chisena,WR,ARI,W (1/11)
2966863,Daniel Arias,WR,ARI,W (1/11)
2963615,Daniel Bellinger,TE,NYG,W (1/11)
2175305,Daniel Brown,TE,NYJ,W (1/11)
2188929,Daniel Crawford,TE,GB,W (1/11)
2131632,Daniel Helm,TE,DET,W (1/11)
2179245,Daniel Jones,QB,NYG,CC
2866956,Danny Davis,WR,GB,W (1/11)
2060804,Danny Etling,QB,GB,W (1/11)
3168336,Danny Gray,WR,SF,W (1/11)
2139642,Dante Pettis,WR,CHI,W (1/11)
2010409,Dare Ogunbowale,RB,HOU,W (1/11)
26654230,Darece Roberson,WR,SEA,W (1/11)
27017067,Dareke Young,WR,SEA,W (1/11)
3157668,Darion Clark,TE,CHI,W (1/11)
2240319,Darius Anderson,RB,HOU,W (1/11)
3159123,Darius Bradwell,RB,CAR,W (1/11)
26642430,Darius Clark,RB,CAR,W (1/11)
29113333,Darius Hagans,RB,PIT,W (1/11)
2000193,Darius Jackson,RB,HOU,W (1/11)
2183982,Darius Slayton,WR,NYG,W (1/11)
3117071,Darnell Holland,RB,NO,W (1/11)
2240651,Darnell Mooney,WR,CHI,W (1/11)
3163963,Darnell Washington,TE,PIT,VD
2131714,Darrel Williams,RB,NO,W (1/11)
2079698,Darrell Daniels,TE,DET,W (1/11)
2240590,Darrell Henderson,RB,LAR,W (1/11)
2053740,Darren Fells,TE,TB,W (1/11)
1850793,Darren Waller,TE,NYG,CC
3116786,Darrin Hall,RB,PIT,W (1/11)
3116850,Darrius Shepherd,WR,LAC,W (1/11)
2240806,Darrynton Evans,RB,MIA,W (1/11)
2962970,Darwin Thompson,RB,LV,W (1/11)
2136930,Daurice Fountain,WR,DET,W (1/11)
1893167,Davante Adams,WR,LV,CRB
3131708,David Bell,WR,CLE,W (1/11)
2131261,David Blough,QB,DET,W (1/11)
2836832,David Durden,WR,DAL,W (1/11)
1760290,David Johnson,RB,NO,W (1/11)
2261252,David Montgomery,RB,DET,MAM
2818351,David Moore,WR,TB,W (1/11)
2136474,David Njoku,TE,CLE,AFL
2179491,David Sills,WR,DEN,W (1/11)
2080164,David Wells,TE,TB,W (1/11)
3116814,Davion Davis,WR,WAS,W (1/11)
3123267,Davis Allen,TE,LAR,W (1/11)
2816170,Davis Cheek,QB,CAR,W (1/11)
2867381,Davis Mills,QB,HOU,AFL
2080267,Davon Grayson,WR,KC,W (1/11)
1892454,Davonte Allen,WR,BUF,W (1/11)
2186345,Dawson Knox,TE,BUF,W (1/11)
2975629,Dax Milne,WR,WAS,W (1/11)
2189163,Dax Raymond,TE,PIT,W (1/11)
2878374,Daylen Baldwin,WR,MIN,W (1/11)
2804309,Dazz Newsome,WR,SF,W (1/11)
3159059,De'Michael Harris,WR,IND,W (1/11)
3125318,De'Montre Tuggle,RB,CHI,W (1/11)
2925144,De'Mornay Pierson-El,WR,DEN,W (1/11)
2180325,De'Quan Hampton,WR,SEA,W (1/11)
3171161,De'Von Achane,RB,MIA,CRB
2174795,DeAndre Carter,WR,LV,W (1/11)
1737078,DeAndre Hopkins,WR,TEN,CRB
2131257,DeAndre Thompkins,WR,GB,W (1/11)
2960960,DeAndre Torrey,RB,PHI,W (1/11)
559554,DeSean Jackson,WR,BAL,W (1/11)
2868230,DeShon Williams,TE,SEA,W (1/11)
2142291,DeShone Kizer,QB,TEN,W (1/11)
1851283,DeVante Parker,WR,NE,W (1/11)
2866975,DeVonta Smith,WR,PHI,CRB
1621175,DeVonte Christopher,WR,FA,W (1/11)
2137691,DeVonte Dedmon,WR,MIA,W (1/11)
2261694,DeVontres Dukes,WR,DEN,W (1/11)
3168024,DeWayne McBride,RB,MIN,W (1/11)
2179672,Dede Westbrook,WR,GB,W (1/11)
2239541,Dedrick Mills,RB,DET,W (1/11)
1824784,Dee Hart,RB,FA,W (1/11)
2804094,DeeJay Dallas,RB,SEA,W (1/11)
2139735,Deebo Samuel,WR,SF,ELP
2061095,Demarcus Robinson,WR,LAR,W (1/11)
3126241,Demario Douglas,WR,NE,FRR
2131493,Demario Richard,RB,ATL,W (1/11)
2240193,Demetric Felton,RB,CIN,W (1/11)
2250830,Demetris Robertson,WR,SEA,W (1/11)
2060074,Demetrius Harris,TE,ARI,W (1/11)
2964540,Deneric Prince,RB,KC,W (1/11)
2866062,Dennis Houston,WR,NYG,W (1/11)
2253076,Denzel Mims,WR,PIT,W (1/11)
2179211,Deon Cain,WR,PHI,W (1/11)
2866237,Deon Jackson,RB,NYG,W (1/11)
2925876,Deon Yelder,TE,ARI,W (1/11)
3116892,Deonte Harty,WR,BUF,W (1/11)
2926949,Deontez Alexander,WR,SEA,W (1/11)
1664819,Derek Carr,QB,NO,CRB
1977121,Derek Carrier,TE,LV,W (1/11)
1871361,Derek Watt,RB,PIT,W (1/11)
3124074,Derek Wright,WR,CAR,W (1/11)
