Season,Week,Player,Pos,NFL,Cmp%,Pa20,Pa40,RuYPC,Ru20,Tar,Tar%,ReYPC,Re20,Re40,ReFD%,TotYd,Avg,FPts
2023,12,Gabe Davis,WR,BUF,0,0,0,0,0,12,23.5,17.5,2,0,100,105,22.5,22.5
2023,12,Calvin Ridley,WR,JAC,0,0,0,0,0,6,15.8,17.8,1,1,100,89,21.9,21.9
2023,12,Patrick Mahomes,QB,KC,79.4,3,0,1.8,0,0,0,0,0,0,0,307,21.82,21.82
2023,12,Kyler Murray,QB,ARI,60,3,0,2,0,0,0,0,0,0,0,258,21.44,21.44
2023,12,Zay Flowers,WR,BAL,0,0,0,37,1,8,25,5,0,0,40,62,21.2,21.2
2023,12,Najee Harris,RB,PIT,0,0,0,6.6,2,0,0,0,0,0,0,99,20.9,20.9
2023,12,Rashee Rice,WR,KC,0,0,0,0,0,10,29.4,13.4,1,0,50,107,20.7,20.7
2023,12,Josh Jacobs,RB,LV,0,0,0,5.5,1,6,17.6,3.8,0,0,0,125,20.5,20.5
2023,12,Tony Pollard,RB,DAL,0,0,0,6.1,1,6,18.8,4,0,0,16.7,103,20.3,20.3
2023,12,Russell Wilson,QB,DEN,59.1,2,0,3.1,0,0,0,0,0,0,0,168,19.76,19.76
2023,12,Nico Collins,WR,HOU,0,0,0,0,0,9,25,14.9,2,0,42.9,104,19.4,19.4
2023,12,Sam Howell,QB,WAS,63.6,3,0,6.5,0,0,0,0,0,0,0,313,19.3,19.3
2023,12,Chuba Hubbard,RB,CAR,0,0,0,3.2,0,5,16.1,9.4,1,0,40,92,19.2,19.2
2023,12,David Montgomery,RB,DET,0,0,0,4.7,0,1,2.3,0,0,0,0,71,19.1,19.1
2023,12,Jakobi Meyers,WR,LV,0,0,0,2,0,7,20.6,13.2,1,0,66.7,81,19.1,19.1
2023,12,Christian Watson,WR,GB,0,0,0,0,0,7,21.9,18.8,1,1,60,94,18.4,18.4
2023,12,Jared Goff,QB,DET,65.9,7,0,3,0,0,0,0,0,0,0,341,18.18,18.18
2023,12,Pat Freiermuth,TE,PIT,0,0,0,0,0,11,33.3,13.3,2,0,66.7,120,18,18
2023,12,DJ Moore,WR,CHI,0,0,0,0,0,13,35.1,10.4,2,0,54.5,114,17.4,17.4
2023,12,Jaylen Waddle,WR,MIA,0,0,0,0,0,8,26.7,14.2,2,0,75,114,17.4,17.4
2023,12,Stefon Diggs,WR,BUF,0,0,0,0,0,11,21.6,12.3,1,0,66.7,74,17.4,17.4
2023,12,CeeDee Lamb,WR,DAL,0,0,0,0,0,9,28.1,13.2,0,0,100,53,17.3,17.3
2023,12,Tyler Higbee,TE,LAR,0,0,0,0,0,5,15.2,5.8,0,0,40,29,16.9,16.9
2023,12,Royce Freeman,RB,LAR,0,0,0,5.9,1,0,0,0,0,0,0,77,16.7,16.7
2023,12,Michael Pittman,WR,IND,0,0,0,0,0,13,31.7,10.7,1,0,60,107,16.7,16.7
2023,12,Samaje Perine,RB,DEN,0,0,0,7.9,1,1,4.5,11,0,0,0,66,16.6,16.6
2023,12,Brandin Cooks,WR,DAL,0,0,0,0,0,5,15.6,18,2,0,75,72,16.2,16.2
2023,12,Tank Dell,WR,HOU,0,0,0,12,0,8,22.2,10,0,0,60,62,16.2,16.2
2023,12,Lamar Jackson,QB,BAL,56.2,1,0,3.5,0,0,0,0,0,0,0,216,15.98,15.98
2023,12,Chris Olave,WR,NO,0,0,0,0,0,9,23.7,16.3,2,1,57.1,114,15.4,15.4
2023,12,Curtis Samuel,WR,WAS,0,0,0,0,0,12,27.3,11.1,1,0,55.6,100,15,15
2023,12,Rachaad White,RB,TB,0,0,0,6.7,1,2,6.5,5,0,0,0,110,15,15
2023,12,Jalin Hyatt,WR,NYG,0,0,0,0,0,6,24,21.8,3,1,80,109,14.9,14.9
2023,12,Keaton Mitchell,RB,BAL,0,0,0,7.1,1,2,6.2,12.5,0,0,100,89,14.9,14.9
2023,12,Sam LaPorta,TE,DET,0,0,0,0,0,8,18.2,9.4,1,0,40,47,14.7,14.7
2023,12,Kalif Raymond,WR,DET,0,0,0,6,0,5,11.4,18,3,0,100,96,14.6,14.6
2023,12,Justin Fields,QB,CHI,73,4,0,4.9,0,0,0,0,0,0,0,276,14.58,14.58
2023,12,Amon-Ra St Brown,WR,DET,0,0,0,0,0,11,25,10.6,2,0,55.6,95,14.5,14.5
2023,12,Justin Herbert,QB,LAC,65.9,2,0,11.8,1,0,0,0,0,0,0,264,14.38,14.38
2023,12,Baker Mayfield,QB,TB,66.7,3,0,4.7,0,0,0,0,0,0,0,213,14.36,14.36
2023,12,Drake London,WR,ATL,0,0,0,0,0,7,33.3,18.2,2,0,100,91,14.1,14.1
2023,12,Travis Kelce,TE,KC,0,0,0,0,0,7,20.6,15.2,2,0,83.3,91,14.1,14.1
2023,12,Aidan O'Connell,QB,LV,69.7,2,0,0,0,0,0,0,0,0,0,248,13.92,13.92
2023,12,Garrett Wilson,WR,NYJ,0,0,0,0,0,10,26.3,6.3,0,0,42.9,44,13.4,13.4
2023,12,Gerald Everett,TE,LAC,0,0,0,0,0,4,9.1,10.8,1,0,75,43,13.3,13.3
2023,12,Brandon Aiyuk,WR,SF,0,0,0,0,0,4,12.9,25,2,0,100,50,13,13
2023,12,James Cook,RB,BUF,0,0,0,2.7,0,7,13.7,9.5,1,0,16.7,100,13,13
2023,12,TJ Hockenson,TE,MIN,0,0,0,0,0,6,18.8,10,0,0,40,50,13,13
2023,12,Desmond Ridder,QB,ATL,61.9,3,0,4.3,0,0,0,0,0,0,0,198,12.72,12.72
2023,12,AJ Dillon,RB,GB,0,0,0,3.1,0,3,9.4,12.7,1,0,66.7,81,12.1,12.1
2023,12,Jake Browning,QB,CIN,73.1,4,0,3,0,0,0,0,0,0,0,236,11.98,11.98
2023,12,Christian Kirk,WR,JAC,0,0,0,0,0,7,18.4,22.2,1,1,75,89,11.9,11.9
2023,12,Derek Carr,QB,NO,63.2,5,1,3.5,0,0,0,0,0,0,0,311,11.86,11.86
2023,12,Marquise Brown,WR,ARI,0,0,0,0,0,12,26.7,14.7,1,0,50,88,11.8,11.8
2023,12,AJ Brown,WR,PHI,0,0,0,0,0,9,29,7.4,0,0,40,37,11.7,11.7
2023,12,Kenny Pickett,QB,PIT,72.7,4,1,1,0,0,0,0,0,0,0,283,11.62,11.62
2023,12,Travis Etienne,RB,JAC,0,0,0,2.8,1,6,15.8,7.5,0,0,25,86,11.6,11.6
2023,12,Dorian Thompson-Robinson,QB,CLE,48.3,1,0,4.2,0,0,0,0,0,0,0,155,11.46,11.46
2023,12,D'Andre Swift,RB,PHI,0,0,0,5.7,1,1,3.2,4,0,0,100,84,11.4,11.4
2023,12,Ja'Marr Chase,WR,CIN,0,0,0,0,0,6,23.1,20.2,2,0,75,81,11.1,11.1
2023,12,Zack Moss,RB,IND,0,0,0,6.9,0,3,7.3,7.5,0,0,50,70,11,11
2023,12,Zach Charbonnet,RB,SEA,0,0,0,3.4,0,4,14.8,2.8,0,0,0,58,10.8,10.8
2023,12,Greg Dortch,WR,ARI,0,0,0,0,0,9,20,9,0,0,66.7,27,10.7,10.7
2023,12,Rico Dowdle,RB,DAL,0,0,0,3.7,0,1,3.1,15,0,0,100,26,10.6,10.6
2023,12,Roschon Johnson,RB,CHI,0,0,0,3.5,0,5,13.5,8,1,0,40,75,10.5,10.5
2023,12,Tyler Allgeier,RB,ATL,0,0,0,6.4,0,0,0,0,0,0,0,64,10.4,10.4
2023,12,Austin Ekeler,RB,LAC,0,0,0,3.2,0,6,13.6,6.4,0,0,60,64,10.4,10.4
2023,12,KaVontae Turpin,WR,DAL,0,0,0,0,0,1,3.1,34,1,0,100,34,10.4,10.4
2023,12,Davante Adams,WR,LV,0,0,0,0,0,7,20.6,14.6,1,0,60,73,10.3,10.3
2023,12,Jahmyr Gibbs,RB,DET,0,0,0,4.9,1,8,18.2,4.8,0,0,25,73,10.3,10.3
2023,12,Tommy DeVito,QB,NYG,68,3,1,1.2,0,0,0,0,0,0,0,197,10.24,10.24
2023,12,Devin Singletary,RB,HOU,0,0,0,3,0,7,19.4,9,1,0,33.3,72,10.2,10.2
2023,12,Bryce Young,QB,CAR,58.1,3,0,7.7,0,0,0,0,0,0,0,217,10.06,10.06
2023,12,Olamide Zaccheaus,WR,PHI,0,0,0,0,0,1,3.2,29,1,0,100,29,9.9,9.9
2023,12,Jeff Wilson,RB,MIA,0,0,0,5.1,0,3,10,5.7,0,0,33.3,73,9.3,9.3
2023,12,Alexander Mattison,RB,MIN,0,0,0,5.2,1,2,6.2,5.5,0,0,0,63,9.3,9.3
2023,12,D'Ernest Johnson,RB,JAC,0,0,0,2.7,0,2,5.3,42,1,1,100,61,9.1,9.1
2023,12,Javonte Williams,RB,DEN,0,0,0,3.6,0,6,27.3,2,0,0,0,71,9.1,9.1
2023,12,Trey McBride,TE,ARI,0,0,0,0,0,9,20,8.6,0,0,42.9,60,9,9
2023,12,David Njoku,TE,CLE,0,0,0,0,0,9,21.4,9.8,0,0,50,59,8.9,8.9
2023,12,Tucker Kraft,TE,GB,0,0,0,0,0,2,6.2,7.5,0,0,50,15,8.5,8.5
2023,12,Josh Reynolds,WR,DET,0,0,0,0,0,4,9.1,7.5,0,0,50,15,8.5,8.5
2023,12,Cedric Tillman,WR,CLE,0,0,0,0,0,5,11.9,13.8,1,0,75,55,8.5,8.5
2023,12,Tim Boyle,QB,NYJ,71.1,0,0,1,0,0,0,0,0,0,0,181,8.36,8.36
2023,12,Ezekiel Elliott,RB,NE,0,0,0,5.1,0,2,5.7,3,0,0,50,52,8.2,8.2
2023,12,Isaiah Hodgins,WR,NYG,0,0,0,0,0,1,4,12,0,0,100,12,8.2,8.2
2023,12,Jahan Dotson,WR,WAS,0,0,0,0,0,6,13.6,10.4,0,0,60,52,8.2,8.2
2023,12,Courtland Sutton,WR,DEN,0,0,0,0,0,6,27.3,20.3,2,0,66.7,61,8.1,8.1
2023,12,Drew Sample,TE,CIN,0,0,0,0,0,1,3.8,11,0,0,100,11,8.1,8.1
2023,12,Terry McLaurin,WR,WAS,0,0,0,0,0,11,25,12.5,1,0,75,50,8,8
2023,12,Jonathan Mingo,WR,CAR,0,0,0,0,0,6,19.4,15,2,0,50,60,8,8
2023,12,Breece Hall,RB,NYJ,0,0,0,3.6,0,9,23.7,3.4,0,0,28.6,49,7.9,7.9
2023,12,Demario Douglas,WR,NE,0,0,0,0,0,9,25.7,8.2,0,0,50,49,7.9,7.9
2023,12,Tua Tagovailoa,QB,MIA,70,3,0,0.5,0,0,0,0,0,0,0,244,7.82,7.82
2023,12,Latavius Murray,RB,BUF,0,0,0,3.3,0,5,9.8,6,0,0,33.3,48,7.8,7.8
2023,12,Adam Trautman,TE,DEN,0,0,0,0,0,1,4.5,8,0,0,100,8,7.8,7.8
